courses_id,student_id,course_id,enrolled_semester,course_grade
11605,15661,2014-1,158,B
11606,15661,2015-1,74,A-
11607,15661,2015-2,80,A-
11608,15661,2016-1,94,F
11609,15661,2016-1,284,D
11610,15661,2016-2,99,C+
11611,15661,2017-1,94,F
11612,15661,2018-1,244,B+
11613,15661,2013-2,72,F
11614,15661,2013-2,208,C+
11615,15661,2015-1,73,A
11616,15661,2016-1,95,C
11617,15661,2016-2,96,B
11618,15661,2017-1,224,B
11619,15661,2015-2,268,A
11620,15661,2015-2,269,C
11621,15661,2016-1,92,B+
11622,15661,2018-1,93,F
11623,15690,2013-2,72,F
11624,15690,2013-2,74,F
11625,15690,2013-2,278,F
11626,15690,2013-2,208,F
11627,15694,2013-2,158,F
11628,15694,2013-2,176,B
11629,15694,2013-2,244,C+
11630,15694,2013-2,278,C+
11631,15698,2014-1,74,WF
11632,15698,2014-2,159,C
11633,15698,2013-2,74,RE
11634,15698,2014-1,209,WF
11635,15698,2013-2,72,RE
11636,15698,2014-1,73,WF
11637,15698,2014-2,284,NG
11638,15698,2013-2,158,RE
11639,15698,2013-2,244,RE
11640,15698,2014-1,208,WF
11641,15698,2013-2,208,RE
11642,15698,2013-2,284,RE
11643,15698,2014-1,158,C+
11644,15698,2014-2,176,F
11645,15712,2014-2,155,P
11646,15712,2014-1,278,C
11647,15712,2014-2,244,C+
11648,15715,2013-2,244,A
11649,15715,2013-2,70,A-
11650,15715,2013-2,158,A-
11651,15715,2013-2,278,A-
11652,15719,2013-2,278,C
11653,15719,2013-2,244,C
11654,15719,2014-1,244,D+
11655,15719,2013-2,158,D+
11656,15719,2013-2,284,C
11657,15719,2014-1,155,P
11658,15725,2013-2,158,B
11659,15725,2013-2,244,A-
11660,15725,2013-2,278,C+
11661,15725,2013-2,70,B
11662,15729,2013-2,244,F
11663,15729,2013-3,158,NG
11664,15731,2013-2,278,B
11665,15731,2013-2,158,D+
11666,15731,2013-2,244,B
11667,15734,2019-1,73,W
11668,15734,2019-1,74,W
11669,15734,2019-1,209,C
11670,15734,2019-1,203,C+
11671,15734,2019-2,75,RE
11672,15734,2019-2,215,RE
11673,15734,2019-1,158,B
11674,15734,2019-2,159,RE
11675,15742,2014-1,208,F
11676,15742,2014-1,209,WF
11677,15742,2016-1,208,WF
11678,15742,2016-1,73,C
11679,15742,2016-2,159,A-
11680,15742,2014-2,156,F
11681,15742,2014-1,73,F
11682,15742,2014-2,73,F
11683,15742,2016-2,74,C
11684,15742,2014-1,74,D
11685,15742,2015-1,244,C+
11686,15742,2016-1,158,B+
11687,15742,2014-1,155,P
11688,15742,2014-2,244,F
11689,15742,2014-2,284,C
11690,15742,2015-1,156,P
11691,15742,2015-1,278,C
11692,15742,2016-2,80,F
11693,15760,2018-2,155,P
11694,15760,2019-1,156,P
11695,15760,2019-1,77,F
11696,15760,2019-1,90,C
11697,15760,2019-1,265,F
11698,15760,2019-2,158,C+
11699,15760,2019-3,265,F
11700,15760,2020-1,76,A
11701,15760,2020-2,96,C+
11702,15760,2021-3,224,D
11703,15760,2018-1,73,C
11704,15760,2018-1,209,C+
11705,15760,2018-2,78,B
11706,15760,2020-1,92,B
11707,15760,2022-1,224,C
11708,15760,2018-1,208,B
11709,15760,2018-1,244,B
11710,15760,2018-2,276,A
11711,15760,2019-2,215,AU
11712,15760,2020-1,93,C
11713,15760,2020-1,159,B
11714,15760,2020-2,97,C+
11715,15760,2021-2,215,B
11716,15760,2018-1,74,C+
11717,15760,2018-3,75,C+
11718,15760,2019-2,98,A-
11719,15760,2019-3,284,B
11720,15760,2018-2,268,B+
11721,15760,2018-3,176,B+
11722,15760,2019-1,278,F
11723,15760,2020-2,160,B
11724,15760,2020-2,215,D
11725,15760,2021-2,109,B+
11726,15760,2018-1,75,WF
11727,15760,2018-2,215,WF
11728,15760,2018-2,80,D+
11729,15760,2018-2,269,B
11730,15760,2018-2,295,P
11731,15760,2019-2,80,C+
11732,15760,2020-1,265,B
11733,15800,2017-1,73,F
11734,15800,2017-1,74,B
11735,15800,2018-1,77,NR
11736,15800,2018-1,75,NR
11737,15800,2018-2,80,F
11738,15800,2017-1,209,F
11739,15800,2017-1,269,WF
11740,15800,2017-1,208,F
11741,15800,2017-2,73,C
11742,15800,2017-1,268,B+
11743,15800,2017-2,79,B+
11744,15800,2017-2,209,C
11745,15800,2018-1,90,NR
11746,15800,2018-2,269,C
11747,15814,0000-1,156,TR
11748,15814,2015-1,92,B+
11749,15814,2015-1,93,B+
11750,15814,2015-2,99,A-
11751,15814,2014-1,208,B+
11752,15814,2014-2,268,A-
11753,15814,2014-2,79,B
11754,15814,2014-2,215,A-
11755,15814,2014-2,244,A-
11756,15814,2015-1,224,B
11757,15814,2015-1,278,B+
11758,15814,2015-2,96,B
11759,15814,2014-1,158,C
11760,15814,2014-1,209,B+
11761,15814,2014-2,159,B
11762,15814,2014-2,269,B
11763,15814,2015-1,90,C+
11764,15814,2015-2,109,A-
11765,15814,2014-1,73,A-
11766,15814,2015-1,94,A
11767,15814,2015-2,97,B
11768,15814,2015-1,95,B
11769,15814,2014-1,74,A-
11770,15814,2014-1,295,B
11771,15814,2014-2,80,B
11772,15814,2015-2,176,B+
11773,15840,0000-1,155,TR
11774,15841,2014-2,158,F
11775,15841,2014-1,156,P
11776,15841,2015-1,158,F
11777,15841,2014-1,209,WF
11778,15841,2014-1,73,F
11779,15841,2014-1,74,F
11780,15841,2014-2,73,F
11781,15841,2014-2,244,F
11782,15841,0000-1,155,TR
11783,15841,2014-1,208,F
11784,15851,0000-1,156,TR
11785,15852,2014-1,158,C
11786,15852,2015-1,134,F
11787,15852,2015-1,159,F
11788,15852,0000-1,156,TR
11789,15852,2014-1,74,F
11790,15852,2016-1,51,F
11791,15852,2016-1,159,NG
11792,15852,2018-1,52,NR
11793,15852,2016-1,17,F
11794,15852,2018-1,51,NR
11795,15852,2014-1,208,F
11796,15852,2015-1,152,NG
11797,15852,2015-1,172,NG
11798,15852,2016-1,18,F
11799,15852,2019-2,176,NG
11800,15852,2014-1,209,W
11801,15852,2014-1,73,F
11802,15852,2015-1,278,F
11803,15852,2016-1,52,F
11804,15852,2018-1,17,NR
11805,15852,2018-1,18,NR
11806,15852,2019-2,289,NG
11807,15852,2019-2,159,F
11808,15875,0000-1,156,TR
11809,15876,0000-1,155,TR
11810,15877,2014-1,208,F
11811,15877,2014-1,158,F
11812,15877,2014-1,209,F
11813,15877,0000-1,156,TR
11814,15877,2014-1,73,F
11815,15877,2014-1,74,F
11816,15883,0000-1,156,TR
11817,15884,2014-1,208,F
11818,15884,2014-3,70,A-
11819,15884,2015-1,73,F
11820,15884,2015-2,79,A-
11821,15884,2016-1,93,D+
11822,15884,2017-1,269,WF
11823,15884,2017-1,176,B+
11824,15884,2017-2,215,D
11825,15884,2018-1,75,C+
11826,15884,2019-2,96,A-
11827,15884,2014-1,209,WF
11828,15884,2016-2,278,C+
11829,15884,2017-2,80,F
11830,15884,2017-2,289,C
11831,15884,2019-1,98,C+
11832,15884,2019-2,97,B+
11833,15884,2019-2,209,B+
11834,15884,2014-1,156,P
11835,15884,2014-1,73,F
11836,15884,2014-2,284,F
11837,15884,2015-1,74,B
11838,15884,2016-1,94,F
11839,15884,2016-1,95,B
11840,15884,2019-1,92,B
11841,15884,2019-1,269,B
11842,15884,2019-2,109,A
11843,15884,2019-2,215,B+
11844,15884,0000-1,155,TR
11845,15884,2015-2,159,C+
11846,15884,2016-1,90,F
11847,15884,2016-2,215,D+
11848,15884,2018-1,291,A
11849,15884,2018-2,215,D
11850,15884,2018-2,269,D
11851,15884,2019-1,93,C
11852,15884,2014-2,158,F
11853,15884,2015-1,158,C+
11854,15884,2017-1,73,B
11855,15884,2018-1,90,C+
11856,15884,2019-1,224,C+
11857,15884,2014-1,74,F
11858,15884,2014-2,208,C
11859,15884,2015-2,244,C
11860,15884,2018-2,268,B+
11861,15884,2018-2,80,C+
11862,15929,2018-2,268,B+
11863,15929,2018-2,80,B
11864,15929,2018-2,244,B
11865,15929,2019-2,265,AU
11866,15929,2020-1,160,C+
11867,15929,2020-2,109,C
11868,15929,2020-2,265,F
11869,15929,2021-2,265,NG
11870,15929,2014-1,158,C+
11871,15929,2014-1,208,D+
11872,15929,2018-1,73,B+
11873,15929,2018-1,74,B
11874,15929,2018-2,215,B
11875,15929,2018-2,269,B
11876,15929,2019-1,92,C
11877,15929,2020-1,278,C+
11878,15929,2021-1,265,F
11879,15929,2014-1,73,C
11880,15929,2018-1,75,WF
11881,15929,2018-2,78,A-
11882,15929,2019-1,98,B
11883,15929,2019-1,224,B
11884,15929,2019-2,278,AU
11885,15929,2020-1,265,WF
11886,15929,2020-1,176,B+
11887,15929,2014-1,74,C
11888,15929,2014-1,209,D
11889,15929,2020-1,289,A-
11890,15929,2014-1,244,F
11891,15929,2018-1,158,B+
11892,15929,2018-1,208,A-
11893,15929,2018-1,209,A-
11894,15929,2018-2,159,WP
11895,15929,2019-1,77,B
11896,15929,2019-2,97,A-
11897,15929,2019-2,159,B+
11898,15929,2020-1,93,C+
11899,15929,2020-2,75,A-
11900,15929,2020-2,291,F
11901,15929,0000-1,156,TR
11902,15929,2019-1,90,C
11903,15929,2019-1,93,D+
11904,15929,2019-2,75,AU
11905,15929,2019-2,96,B
11906,15929,2021-1,291,D
11907,15974,0000-1,156,TR
11908,15975,2014-1,155,P
11909,15975,2014-1,208,B
11910,15975,2014-2,79,D
11911,15975,2014-2,80,D+
11912,15975,2015-1,90,C
11913,15975,2015-1,278,D
11914,15975,2015-2,159,WF
11915,15975,2016-1,92,C
11916,15975,2016-1,95,C
11917,15975,2019-2,96,AU
11918,15975,2014-1,73,B
11919,15975,2015-1,209,C+
11920,15975,2016-1,93,C
11921,15975,2017-2,97,D+
11922,15975,2017-2,109,C+
11923,15975,2018-1,159,B
11924,15975,2014-1,74,B+
11925,15975,2014-2,156,P
11926,15975,2014-2,278,WP
11927,15975,2015-1,158,C
11928,15975,2019-1,224,B
11929,15975,2014-1,209,WF
11930,15975,2014-1,295,C+
11931,15975,2014-2,176,C+
11932,15975,2015-2,268,A
11933,15975,2015-2,269,D+
11934,15975,2017-2,269,WF
11935,15975,2019-1,269,C
11936,15975,2014-2,244,C+
11937,15975,2015-1,94,B+
11938,15975,2015-2,79,B+
11939,15975,2015-2,215,F
11940,15975,2017-2,96,F
11941,15975,2017-2,215,C
11942,15975,2015-2,80,C
11943,15975,2017-2,99,C
11944,15975,2018-1,224,F
11945,15975,2019-2,97,C+
11946,15975,2020-2,96,B+
11947,16014,0000-1,155,TR
11948,16015,2014-1,74,B+
11949,16015,2014-1,158,C+
11950,16015,2014-1,208,C
11951,16015,2014-2,79,D+
11952,16015,2014-2,215,C+
11953,16015,2015-1,95,D
11954,16015,2015-2,79,A
11955,16015,2015-2,176,C+
11956,16015,2016-2,109,B+
11957,16015,2014-2,159,B
11958,16015,2015-2,291,C+
11959,16015,2016-1,92,C
11960,16015,2014-1,209,C
11961,16015,2014-2,289,D
11962,16015,2015-1,90,B
11963,16015,2015-1,94,B+
11964,16015,2016-1,95,A-
11965,16015,2016-1,224,C+
11966,16015,2016-2,97,B
11967,16015,2014-1,73,C+
11968,16015,2015-1,93,C
11969,16015,2015-1,224,F
11970,16015,2014-1,244,B
11971,16015,2014-2,268,A-
11972,16015,2014-2,80,D
11973,16015,2014-2,269,C
11974,16015,2015-2,80,C+
11975,16015,2016-2,96,C+
11976,16015,0000-1,156,TR
11977,16015,2016-1,284,B
11978,16015,2016-2,99,A-
11979,16046,0000-1,155,TR
11980,16047,2014-1,209,B+
11981,16047,2014-2,269,W
11982,16047,0000-1,155,TR
11983,16047,2014-1,299,A-
11984,16047,2014-2,158,C+
11985,16047,2014-1,73,F
11986,16047,2014-1,208,B
11987,16047,2014-2,79,C+
11988,16047,2014-2,215,C
11989,16047,2014-2,244,B
11990,16047,2014-1,74,C+
11991,16047,2014-2,73,F
11992,16047,2014-1,156,P
11993,16047,2014-2,268,B+
11994,16061,2014-1,158,B
11995,16061,2014-2,244,B
11996,16061,2016-1,92,C+
11997,16061,2016-1,93,C+
11998,16061,2016-2,99,B
11999,16061,2014-2,268,B+
12000,16061,2014-2,73,C
12001,16061,2015-2,269,B
12002,16061,2016-1,295,EX
12003,16061,2016-2,97,B
12004,16061,0000-1,155,TR
12005,16061,0000-1,156,TR
12006,16061,2014-1,74,B
12007,16061,2014-2,269,W
12008,16061,2015-1,90,C+
12009,16061,2015-1,94,A-
12010,16061,2015-2,80,B
12011,16061,2016-2,109,C+
12012,16061,2014-2,79,C+
12013,16061,2014-1,73,D
12014,16061,2014-1,208,C
12015,16061,2014-1,209,B+
12016,16061,2014-1,299,A-
12017,16061,2014-2,159,C
12018,16061,2014-2,215,C
12019,16061,2015-1,224,WF
12020,16061,2015-1,95,C+
12021,16061,2015-1,176,B+
12022,16061,2015-1,278,A-
12023,16061,2016-1,224,C
12024,16061,2016-2,96,B
12025,16092,0000-1,156,TR
12026,16092,2014-2,244,B+
12027,16092,0000-1,155,TR
12028,16092,2014-1,73,RE
12029,16092,2014-1,291,RE
12030,16092,2014-2,158,A-
12031,16092,2014-1,74,RE
12032,16092,2014-1,208,RE
12033,16092,2014-2,291,C+
12034,16092,2014-1,209,RE
12035,16092,2014-1,158,RE
12036,16103,0000-1,156,TR
12037,16104,0000-1,156,TR
12038,16104,2014-1,73,F
12039,16104,2014-1,74,WF
12040,16104,2014-1,269,C
12041,16104,2014-1,268,A
12042,16104,2014-1,208,WF
12043,16104,2014-1,158,C+
12044,16104,2014-1,209,WF
12045,16112,2014-1,73,F
12046,16112,2014-2,268,NG
12047,16112,2014-2,269,F
12048,16112,0000-1,155,TR
12049,16112,2014-1,74,F
12050,16112,2014-1,208,F
12051,16112,2015-1,208,NG
12052,16112,2014-1,289,F
12053,16112,2014-1,209,F
12054,16112,2014-2,79,F
12055,16112,2014-2,80,F
12056,16112,2015-1,209,NG
12057,16112,2014-2,215,F
12058,16112,2015-1,73,F
12059,16112,2015-1,74,F
12060,16127,0000-1,155,TR
12061,16127,2014-1,284,C
12062,16127,2014-1,278,F
12063,16127,2014-1,70,WF
12064,16127,2014-1,265,F
12065,16127,0000-1,155,TR
12066,16127,2014-1,156,P
12067,16134,2014-2,79,C+
12068,16134,2014-2,159,C
12069,16134,2015-1,268,W
12070,16134,2016-2,96,F
12071,16134,2014-1,74,B
12072,16134,2014-1,208,D+
12073,16134,2014-1,297,A-
12074,16134,2014-2,176,C+
12075,16134,2015-1,90,C
12076,16134,2014-2,278,D+
12077,16134,2015-2,96,F
12078,16134,2015-2,109,C
12079,16134,2014-1,158,B
12080,16134,2014-2,80,C
12081,16134,2015-1,92,C+
12082,16134,2015-1,93,C+
12083,16134,2015-2,99,F
12084,16134,2016-2,99,F
12085,16134,2014-1,73,C+
12086,16134,2014-2,244,B
12087,16134,2015-1,269,W
12088,16134,2015-1,95,B
12089,16134,2015-2,97,C
12090,16134,2016-2,278,NG
12091,16134,0000-1,156,TR
12092,16134,2014-1,209,D
12093,16134,2015-1,94,B+
12094,16161,2014-1,74,RE
12095,16161,2014-1,209,RE
12096,16161,0000-1,156,TR
12097,16161,2014-1,208,RE
12098,16161,2014-1,73,RE
12099,16161,2014-1,299,RE
12100,16161,2014-1,158,RE
12101,16168,2016-1,73,D
12102,16168,2014-1,209,WF
12103,16168,2014-1,158,C+
12104,16168,2015-1,159,D
12105,16168,2015-1,244,D
12106,16168,2016-1,72,B+
12107,16168,2016-2,209,D+
12108,16168,0000-1,156,TR
12109,16168,2014-1,208,F
12110,16168,2014-2,159,F
12111,16168,2014-2,297,B
12112,16168,2016-2,74,C+
12113,16168,2016-2,269,F
12114,16168,2017-1,268,B
12115,16168,2017-1,269,C+
12116,16168,2015-1,208,F
12117,16168,2017-1,73,F
12118,16168,2014-1,73,F
12119,16168,2014-1,74,F
12120,16168,2014-2,269,F
12121,16168,2016-1,159,B
12122,16189,2014-2,73,F
12123,16189,2014-1,73,WF
12124,16189,2014-2,156,P
12125,16189,2014-1,208,D
12126,16189,2014-1,209,F
12127,16189,0000-1,155,TR
12128,16189,2014-1,74,F
12129,16189,2014-1,278,F
12130,16189,2014-2,284,F
12131,16198,2014-2,244,NG
12132,16199,0000-1,155,TR
12133,16200,2014-1,74,D+
12134,16200,2014-1,289,C+
12135,16200,2015-1,209,A-
12136,16200,2015-2,268,A
12137,16200,2016-1,291,C+
12138,16200,2015-2,215,B
12139,16200,2016-1,90,B
12140,16200,2016-1,94,C
12141,16200,2018-3,224,B
12142,16200,2014-1,158,C
12143,16200,2014-2,159,C+
12144,16200,2015-2,79,A-
12145,16200,2017-1,92,F
12146,16200,2018-2,109,C
12147,16200,0000-1,156,TR
12148,16200,2014-1,208,F
12149,16200,2014-2,244,B
12150,16200,2015-1,74,B
12151,16200,2015-2,269,C+
12152,16200,2016-2,176,B+
12153,16200,2016-2,278,C
12154,16200,2017-1,224,F
12155,16200,2018-1,92,C+
12156,16200,2014-1,73,B
12157,16200,2014-1,209,D
12158,16200,2014-2,80,C+
12159,16200,2015-1,208,C+
12160,16200,2016-1,93,C
12161,16200,2016-1,95,A
12162,16200,2018-2,97,B
12163,16200,2018-1,224,D+
12164,16200,2018-2,96,B
12165,16200,2018-2,98,C+
12166,16233,2020-2,208,F
12167,16233,2020-1,76,A-
12168,16233,2020-1,90,C+
12169,16233,2020-1,93,C
12170,16233,2020-2,78,F
12171,16233,2020-2,265,F
12172,16239,2015-1,74,D
12173,16239,2014-1,209,F
12174,16239,2016-1,209,WF
12175,16239,2014-2,244,F
12176,16239,2015-1,209,F
12177,16239,2014-1,155,F
12178,16239,2014-1,74,W
12179,16239,2014-1,208,F
12180,16239,2014-2,156,F
12181,16239,2014-2,284,A
12182,16239,2015-1,208,F
12183,16239,2014-1,73,F
12184,16239,2014-2,73,F
12185,16239,2016-1,156,F
12186,16239,2014-1,289,D
12187,16239,2016-1,73,F
12188,16239,2016-1,208,F
12189,16256,0000-1,156,TR
12190,16257,0000-1,156,TR
12191,16258,2014-1,156,P
12192,16258,2014-1,209,F
12193,16258,2014-2,73,F
12194,16258,2015-2,284,D+
12195,16258,0000-1,155,TR
12196,16258,2014-1,73,D
12197,16258,2014-2,158,C
12198,16258,2014-2,244,B
12199,16258,2015-1,159,C+
12200,16258,2015-2,79,C+
12201,16258,2014-1,208,F
12202,16258,2015-1,74,B
12203,16258,2014-1,74,F
12204,16258,2015-2,208,F
12205,16272,2014-1,74,W
12206,16272,2014-1,209,F
12207,16272,2015-2,159,F
12208,16272,2015-2,284,F
12209,16272,2016-2,284,C
12210,16272,2019-1,90,C+
12211,16272,2019-2,109,A-
12212,16272,2014-1,158,C
12213,16272,2014-1,291,C+
12214,16272,2017-1,209,D+
12215,16272,2017-2,215,F
12216,16272,2018-1,90,D
12217,16272,2020-1,159,B
12218,16272,2015-1,209,D+
12219,16272,2015-1,284,F
12220,16272,2017-1,95,WF
12221,16272,2018-1,73,B
12222,16272,2018-1,209,C
12223,16272,2019-1,77,C+
12224,16272,2019-1,93,C
12225,16272,2014-1,73,D
12226,16272,2014-1,208,F
12227,16272,2015-1,208,D
12228,16272,2016-2,159,F
12229,16272,2018-2,80,B+
12230,16272,2018-2,215,B+
12231,16272,2019-1,98,A-
12232,16272,2019-1,224,C
12233,16272,0000-1,156,TR
12234,16272,2014-2,159,F
12235,16272,2014-2,244,B
12236,16272,2015-1,74,C+
12237,16272,2017-1,208,B
12238,16272,2017-2,269,C
12239,16272,2019-2,75,A-
12240,16272,2019-2,96,B
12241,16272,2019-2,159,D
12242,16272,2014-2,73,D
12243,16272,2015-2,176,B
12244,16272,2016-2,79,B
12245,16272,2017-2,268,A-
12246,16272,2019-1,92,C+
12247,16272,2019-2,97,B+
12248,16315,0000-1,156,TR
12249,16316,2014-1,147,A
12250,16317,2014-1,244,A-
12251,16317,2014-1,73,B+
12252,16317,2014-1,74,W
12253,16320,2015-1,244,D
12254,16320,2016-2,253,C
12255,16320,2017-1,70,C+
12256,16320,2015-1,284,F
12257,16320,2016-2,203,C
12258,16320,2015-2,155,P
12259,16320,2015-2,72,W
12260,16320,2015-2,208,D
12261,16320,2015-2,289,A
12262,16320,2016-1,156,F
12263,16320,2016-1,284,B
12264,16320,2017-1,244,C+
12265,16320,2016-1,138,C+
12266,16320,2017-1,156,P
12267,16320,2017-1,291,A-
12268,16320,2016-1,265,C+
12269,16320,2016-2,156,F
12270,16320,2016-2,70,D
12271,16320,2017-1,176,C
12272,16339,2019-2,160,B+
12273,16339,2018-1,73,A-
12274,16339,2018-1,75,A-
12275,16339,2018-2,80,A
12276,16339,2019-1,90,B+
12277,16339,2019-1,92,A
12278,16339,2018-2,78,B+
12279,16339,2019-2,96,A-
12280,16339,2019-2,109,A-
12281,16339,2018-1,74,A-
12282,16339,2019-2,97,B+
12283,16339,2019-1,77,A
12284,16339,2019-1,93,B+
12285,16339,2019-1,98,B+
12286,16353,2014-2,176,B
12287,16353,2015-1,209,B+
12288,16353,2015-2,268,A
12289,16353,2016-1,92,B+
12290,16353,2016-1,95,B
12291,16353,2016-1,224,C
12292,16353,2014-2,159,B+
12293,16353,2015-2,79,A-
12294,16353,2016-1,90,C+
12295,16353,2016-2,96,C+
12296,16353,2015-1,74,B+
12297,16353,2015-1,208,A-
12298,16353,2015-2,80,C
12299,16353,2015-2,215,C+
12300,16353,2016-1,94,B+
12301,16353,2016-2,109,B+
12302,16353,2014-2,73,C+
12303,16353,2014-2,291,B+
12304,16353,2016-1,93,B+
12305,16353,2014-2,244,B+
12306,16353,2014-3,284,A-
12307,16353,2015-2,269,C+
12308,16353,2016-2,97,B+
12309,16353,2016-2,99,A-
12310,16377,0000-1,156,TR
12311,16378,2014-2,159,B
12312,16378,2014-2,215,WF
12313,16378,2014-2,269,D
12314,16378,2014-2,73,WF
12315,16382,2016-1,176,C+
12316,16382,2016-2,276,B
12317,16382,2016-2,269,WF
12318,16382,2016-3,159,B+
12319,16382,2016-3,284,A
12320,16382,2017-2,269,C+
12321,16382,2016-1,74,A-
12322,16382,2016-2,80,B+
12323,16382,2016-1,73,B+
12324,16382,2016-2,268,A
12325,16382,2017-1,95,C+
12326,16382,2017-2,109,A-
12327,16382,2016-1,208,C+
12328,16382,2017-1,92,C+
12329,16382,2017-1,94,B+
12330,16382,2017-1,90,B
12331,16382,2017-1,224,C+
12332,16382,2016-1,209,B+
12333,16382,2016-2,79,A-
12334,16382,2016-2,215,C+
12335,16382,2017-1,93,B+
12336,16382,2017-1,295,P
12337,16382,2017-2,96,C
12338,16382,2017-2,97,C+
12339,16382,2017-2,99,C+
12340,16407,2014-1,208,WF
12341,16407,2014-1,73,WF
12342,16407,2014-1,289,D
12343,16407,2014-1,74,WF
12344,16407,2014-1,209,WF
12345,16412,2014-1,208,WF
12346,16412,2014-1,209,WF
12347,16412,2014-1,158,C+
12348,16412,2014-1,289,D+
12349,16412,2014-1,74,WF
12350,16412,2014-1,73,WF
12351,16418,2016-1,284,C
12352,16419,2015-1,158,C
12353,16419,2016-1,278,C+
12354,16419,0000-1,155,TR
12355,16419,2015-1,284,B
12356,16419,2016-1,176,NG
12357,16419,0000-1,156,TR
12358,16419,2015-2,244,C
12359,16419,2016-1,289,B
12360,16419,2015-2,70,B
12361,16428,2015-2,80,C
12362,16428,2016-1,93,C
12363,16428,2017-1,176,C
12364,16428,2014-1,158,C+
12365,16428,2014-1,209,D+
12366,16428,2014-2,80,F
12367,16428,2014-2,244,B
12368,16428,2015-1,90,D+
12369,16428,2015-2,268,A
12370,16428,2016-1,95,B
12371,16428,2014-1,74,D+
12372,16428,2014-1,208,D
12373,16428,2015-1,208,B
12374,16428,2015-2,79,C+
12375,16428,2016-2,109,B
12376,16428,2016-2,215,D
12377,16428,2016-3,215,B
12378,16428,2017-1,224,C+
12379,16428,2017-1,284,B
12380,16428,2014-1,73,B
12381,16428,2015-1,74,B
12382,16428,2015-1,94,B
12383,16428,2015-2,215,WF
12384,16428,2015-2,269,D+
12385,16428,2016-2,99,B+
12386,16428,2017-1,291,C+
12387,16428,2015-1,209,C
12388,16428,2016-1,92,C+
12389,16428,2016-1,269,C+
12390,16428,2016-2,96,C
12391,16428,2016-2,97,C+
12392,16428,2014-1,289,C
12393,16428,2014-2,159,B+
12394,16428,2016-1,90,C
12395,16462,2014-1,209,F
12396,16462,0000-1,155,TR
12397,16462,2014-1,278,D
12398,16462,2014-1,74,C
12399,16462,2014-2,155,P
12400,16462,2015-2,278,B+
12401,16462,2014-1,73,F
12402,16462,2014-1,244,C+
12403,16462,2014-2,203,C
12404,16462,0000-1,156,TR
12405,16462,2014-1,208,F
12406,16462,2014-2,284,B
12407,16462,2014-2,289,D+
12408,16462,2015-2,158,C
12409,16462,2015-2,289,A
12410,16477,2014-1,73,F
12411,16477,2014-1,74,D
12412,16477,2014-1,209,C+
12413,16477,2016-1,92,B+
12414,16477,2016-1,93,B
12415,16477,2016-2,274,P
12416,16477,2016-2,99,WF
12417,16477,2016-2,96,C
12418,16477,2017-1,94,A-
12419,16477,2014-1,208,C
12420,16477,2014-2,299,A-
12421,16477,2015-1,73,A-
12422,16477,2015-1,74,A
12423,16477,2016-1,224,D
12424,16477,2017-1,90,B
12425,16477,2017-1,224,C
12426,16477,2014-2,215,C
12427,16477,2015-2,80,B
12428,16477,2016-2,97,C+
12429,16477,2016-3,176,B+
12430,16477,2017-2,99,C
12431,16477,2015-1,155,P
12432,16477,2015-2,268,A
12433,16477,2015-2,269,C+
12434,16477,2016-1,95,A-
12435,16477,2016-3,159,C+
12436,16477,2015-2,79,B
12437,16477,2016-2,158,C
12438,16477,2017-2,109,C+
12439,16477,2014-2,244,B
12440,16477,2014-3,278,C+
12441,16477,2017-1,269,W
12442,16509,2014-2,244,B
12443,16509,2014-2,295,C
12444,16509,2016-2,80,D+
12445,16509,2016-2,269,D
12446,16509,2017-1,95,B+
12447,16509,2019-1,295,B
12448,16509,0000-1,156,IN_PROGRESS
12449,16509,2014-1,208,F
12450,16509,2015-2,79,C+
12451,16509,2016-2,215,F
12452,16509,2017-1,90,C+
12453,16509,2017-1,94,C
12454,16509,2017-2,209,B+
12455,16509,2018-2,96,A-
12456,16509,2018-2,97,C
12457,16509,2019-1,93,C
12458,16509,0000-1,155,TR
12459,16509,2014-2,73,F
12460,16509,2016-1,208,C+
12461,16509,2016-1,209,D+
12462,16509,2016-2,268,W
12463,16509,2017-2,80,C+
12464,16509,2018-1,93,F
12465,16509,2018-2,109,B+
12466,16509,2014-1,74,F
12467,16509,2014-1,278,C+
12468,16509,2015-1,73,C+
12469,16509,2015-1,74,C
12470,16509,2015-2,268,F
12471,16509,2014-1,156,P
12472,16509,2015-1,158,C
12473,16509,2016-1,159,C
12474,16509,2017-2,176,A
12475,16509,2017-2,215,C
12476,16509,2018-1,92,B
12477,16509,2018-2,98,C+
12478,16509,2014-1,209,WF
12479,16509,2014-1,73,D
12480,16509,2015-2,159,WF
12481,16509,2015-2,80,F
12482,16509,2018-1,224,C+
12483,16509,2018-3,269,C
12484,16551,2018-2,73,D+
12485,16551,2020-1,208,C
12486,16551,2020-2,80,C
12487,16551,2020-2,284,C+
12488,16551,2018-2,244,A-
12489,16551,2020-2,268,B
12490,16551,2018-2,265,WF
12491,16551,2020-1,158,B+
12492,16551,2020-2,159,B
12493,16551,2020-2,215,C+
12494,16551,2018-2,176,WF
12495,16551,2018-2,78,B+
12496,16551,2020-1,73,B
12497,16551,2020-1,209,B+
12498,16551,2020-2,75,A
12499,16551,2020-2,269,C
12500,16567,2015-1,208,D+
12501,16567,2015-3,289,A
12502,16567,2016-2,269,WF
12503,16567,2017-1,94,B+
12504,16567,2016-2,80,C+
12505,16567,2016-2,215,B
12506,16567,2017-1,92,D+
